x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,Y
0.03,3.8,0.02,3.51,0.05,0.04,0.02,0.08,1.98,0.28,0,0,0.11,10.18,1.57,0.007,0.09,0.03,0.98,0.02,0.02,0.03,0
0.06,2.84,0,0.26,0.07,0.01,0.05,0.06,1.8,1.39,0,0,0.175,17.92,2.13,0.002,1.63,0.06,0.65,0.05,0.02,0.08,0
0.06,5.65,0.08,0.65,0.07,0.2,0.04,0,1.83,0.61,0,0,0.188,14.77,1.76,0.005,11.35,0.06,3.36,0.04,0.09,0.06,0
0.08,3.09,0.05,1.42,0.07,0.31,0.06,0.09,1.05,0.05,0,0,0.1,9.95,1.95,0.007,1.69,0.08,0.96,0.06,0.02,0.05,0
0.01,0.08,0.05,0.63,0.03,0,0.05,0.06,0.12,0.48,0,0,0.142,0.97,1.81,0.009,2.81,0.01,1.65,0.05,0.07,0.04,0
0.04,0.28,0.07,0.26,0.07,0.06,0.07,0.03,0.49,1.15,0,0,0.081,9.73,1.93,0.004,0.19,0.04,1.29,0.07,0.05,0.07,0
0.05,1.05,0,0.01,0.04,0.6,0.07,0.1,1.77,0.94,0,0,0.126,0.61,1.78,0.005,1.05,0.05,0.32,0.07,0.08,0.05,0
0.03,13.67,0.02,0.1,0,0.29,0.06,0.03,0.46,0.33,0,0,0.025,6.89,1.21,0.008,4.68,0.03,0.61,0.06,0,0.06,0
0.01,0.13,0.05,0.28,0.04,0.03,0.09,0.06,0.49,1.39,0,0,0.064,6.15,1.74,0.009,5.81,0.01,4.36,0.09,0.09,0.06,0
0.1,8.76,0.1,0.66,0.07,0.03,0.06,0,1.94,1.31,0,0,0.194,15.83,1.66,0.004,0.18,0.1,0.46,0.06,0,0.01,0
0.04,0.26,0.08,1.58,0.08,0.01,0.07,0.08,1.76,0.74,0,0,0.048,12.2,2.16,0.004,2.93,0.04,0.42,0.07,0.03,0.01,0
0.07,0.52,0.01,0.31,0.04,0.01,0.01,0.03,0.77,0.46,0,0,0.059,13.44,1.93,0.005,0.03,0.07,0.91,0.01,0.03,0.03,0
0.03,6.57,0.07,0.55,0.04,0.47,0.01,0.08,1.14,0.83,0,0,0.065,6.87,2.32,0.005,3.12,0.03,0.59,0.01,0.08,0.09,0
0.07,4.01,0.05,0.26,0.09,0.06,0.04,0.01,1.08,0.52,0,0,0.067,5.49,1.83,0,9.15,0.07,3.8,0.04,0.08,0.02,0
0.01,0.61,0.08,2.78,0.06,0.1,0.07,0.1,1.33,0.58,0,0,0.022,18.08,1.59,0.003,12.12,0.01,2.5,0.07,0.08,0.01,0
0.05,8.94,0.03,0.14,0.07,0.06,0.03,0.02,1.57,1.25,0,0,0.194,11.88,1.27,0.01,0.3,0.05,1.13,0.03,0.03,0.03,0
0.01,4.26,0.04,0.32,0.08,0,0.03,0.08,0.18,0.37,0,0,0.081,10.95,2,0.007,8.27,0.01,0.14,0.03,0.01,0.03,0
0.06,6.3,0.02,0.39,0.04,0.27,0.01,0.07,1.34,0.5,0,0,0.087,13.79,1.43,0.007,2.69,0.06,3.11,0.01,0.04,0.05,0
0.04,17.32,0.03,0.26,0.07,0.05,0.09,0.01,1.14,0.58,0,0,0.054,14.73,1.5,0.004,1.72,0.04,1.13,0.09,0.04,0.07,0
0.04,13.7,0.04,0.15,0.07,0.03,0.07,0.07,1.04,0.09,0,0,0.151,17.53,1.84,0.006,1.69,0.04,1.34,0.07,0.09,0.05,0
0.06,0.15,0.05,0.61,0.09,0.05,0.04,0.02,1.94,1.49,0,0,0.114,10.61,1.88,0.007,3.47,0.06,1.68,0.04,0.07,0.09,0
0.02,1.95,0.07,0.92,0.01,0.11,0.1,0.04,1.22,0.33,0,0,0.151,2.46,2.05,0,7.82,0.02,1.46,0.1,0.1,0.02,0
0.08,5.74,0.02,0.52,0.01,0.04,0.05,0.02,0.42,0.71,0,0,0.079,1.13,2.02,0.005,6.2,0.08,0.46,0.05,0.04,0.01,0
0.07,13.52,0.04,0.23,0.04,0.08,0.07,0.02,1.82,0.56,0,0,0.154,17.56,2,0.004,2.3,0.07,0.77,0.07,0.02,0.05,0
0.06,8.84,0.04,3.47,0.02,0.13,0.04,0.07,1.29,0.85,0,0,0.121,18.23,1.76,0.009,4.52,0.06,1.77,0.04,0.01,0.08,0
0.09,0.26,0.09,0.45,0.01,0.49,0.05,0.06,1.92,0.29,0,0,0.192,13.79,1.59,0.007,2.02,0.09,0.38,0.05,0.02,0.06,0
0,8.57,0.05,0.82,0.03,0.06,0.06,0.04,1.1,0.22,0,0,0.192,18.88,1.42,0.009,0.01,0,1.99,0.06,0,0.05,0
0.08,14.23,0.02,0.98,0.05,0.05,0.09,0.08,1.93,0.23,0,0,0.195,14.16,1.28,0.001,2.39,0.08,3.86,0.09,0.1,0.08,0
0.07,3.43,0.04,2.55,0.08,0.25,0.06,0.02,0.95,1.46,0,0,0.181,10.32,1.63,0.006,0.93,0.07,3.63,0.06,0,0.02,0
0.08,7.94,0.08,0.68,0.06,0.19,0.05,0.06,0.76,1.05,0,0,0.185,14.12,2.26,0.003,0.49,0.08,0.57,0.05,0.05,0.07,0
0,3.15,0.05,0.08,0.02,0.5,0.01,0.1,1.71,0.8,0,0,0.176,17.08,1.94,0.006,0.47,0,2.19,0.01,0.03,0.01,0
0.04,0.19,0.07,0.33,0.03,0.13,0.03,0.04,1.68,0.76,0,0,0.163,5.45,1.83,0.002,0.1,0.04,0.81,0.03,0.01,0.08,0
0.08,9.62,0.07,0.62,0.1,0.07,0.03,0.1,1.86,0.26,0,0,0.013,2.72,1.26,0.008,3.77,0.08,0.82,0.03,0.07,0.05,0
0.07,19.48,0.09,0.19,0.05,0.09,0.02,0.07,1.26,0.59,0,0,0.011,4.32,1.65,0.01,1.17,0.07,0.93,0.02,0.1,0.06,0
0.07,1.11,0.02,1.9,0.1,0.07,0.02,0.1,1.03,0.27,0,0,0.163,6.65,1.69,0.003,1.42,0.07,4.24,0.02,0.09,0.01,0
0.09,11.73,0.01,0.24,0.08,0.01,0.09,0.01,1.33,0.35,0,0,0.165,2.79,1.41,0.007,0.24,0.09,2.11,0.09,0.01,0.08,0
0.09,0.21,0.01,1.22,0.03,0.39,0.07,0.03,1.83,1.3,0,0,0.129,8.07,1.23,0.007,4.89,0.09,1.95,0.07,0,0.08,0
0.02,0.73,0.08,1.77,0.05,0.04,0.08,0.03,1.44,0.79,0,0,0.198,8.32,1.7,0.002,1.4,0.02,2.87,0.08,0.09,0,0
0.03,3.48,0.06,0.54,0.02,0.01,0.01,0.08,1.45,0.89,0,0,0.177,15.98,1.45,0.004,1.49,0.03,0.58,0.01,0.06,0.03,0
0.06,0.53,0.06,0.81,0.07,0.1,0.04,0.04,1.8,1.46,0,0,0.088,17.29,1.31,0.006,0.56,0.06,0.1,0.04,0.04,0.05,0
0.05,3.39,0.09,0.67,0.02,0.2,0.01,0.09,2,1,0,0,0.169,10.98,2.09,0.009,5.57,0.05,4.78,0.01,0.05,0.06,0
0.03,0.33,0.04,0.98,0.09,0.23,0.04,0.05,1.67,0.47,0,0,0.141,5.22,2.4,0.006,1.04,0.03,0.7,0.04,0,0.03,0
0.02,4.13,0.07,0.05,0.05,0.46,0.08,0,1.87,1.14,0,0,0.033,2.88,2.43,0.001,8.17,0.02,0.23,0.08,0.06,0.05,0
0,4.25,0.08,0.51,0.01,0.59,0.07,0.06,1.23,0.35,0,0,0.12,18.27,1.31,0.01,6.08,0,0.89,0.07,0.04,0.03,0
0.02,7.92,0.04,0.92,0.07,0.03,0.06,0.09,0.83,0.48,0,0,0.124,2.62,2.63,0.003,1.13,0.02,0.92,0.06,0,0.03,0
0.09,7.83,0.02,0.37,0.06,0,0.05,0.05,0.79,1.43,0,0,0.094,5.75,1.57,0.005,1.41,0.09,0.63,0.05,0.05,0.03,0
0.03,0.7,0.03,0.12,0.04,0.07,0.08,0.04,0.7,0.74,0,0,0.124,15.82,1.37,0,11.07,0.03,0.49,0.08,0.06,0.07,0
0.08,17.78,0.06,0.59,0.05,0.15,0.02,0.03,1.03,1.15,0,0,0.099,17.71,1.99,0.006,2.45,0.08,0.19,0.02,0.02,0.02,0
0.03,3.08,0.08,0.87,0.02,0.08,0.01,0.04,0.67,0.04,0,0,0.107,6.7,1.71,0.002,0.79,0.03,0.15,0.01,0.02,0.07,0
0.09,16.91,0.05,0.01,0.02,0.21,0,0.1,1.24,0.79,0,0,0.113,17.83,1.14,0.009,4.52,0.09,3.07,0,0.08,0.08,0
0.08,12.51,0.08,0.19,0.07,0.09,0.03,0.02,1.56,1.07,0,0,0.103,3.04,2.56,0.008,0.34,0.08,1.36,0.03,0.06,0,0
0.09,4.55,0.06,2.61,0.07,0.27,0.03,0.06,1.08,1.14,0,0,0.135,5.87,2.4,0.006,2.67,0.09,0.98,0.03,0.02,0.06,0
0.08,2.43,0.03,0.22,0.09,0.05,0.02,0.02,0.79,0.15,0,0,0.106,7.06,1.18,0.001,1.05,0.08,2.46,0.02,0.09,0.07,0
0.07,20.8,0.05,0.24,0.08,0.01,0.04,0.07,1.2,1.31,0,0,0.027,19.27,1.58,0.002,6.77,0.07,4.2,0.04,0.02,0.08,0
0,0.14,0.03,1.02,0.06,0.02,0.05,0.02,1.64,0.29,0,0,0.177,14.86,1.77,0.005,0.68,0,1.01,0.05,0.03,0.04,0
0.09,13.38,0.03,2.98,0.01,0.08,0.05,0.01,1.39,0.7,0,0,0.116,13.81,1.34,0.006,2.91,0.09,1.15,0.05,0.04,0.07,0
0,8.7,0.01,2.59,0.05,0.05,0.07,0.02,0.97,0.06,0,0,0.189,2.87,1.6,0.008,5.15,0,0.5,0.07,0.03,0.08,0
0.01,5.58,0.06,1.27,0.07,0.32,0.04,0.05,0.4,0.79,0,0,0.033,14.26,1.77,0.006,6.76,0.01,3.59,0.04,0.05,0.02,0
0.09,1.28,0.08,0.78,0.07,0.18,0.04,0.09,0.59,0.05,0,0,0.168,7.34,1.16,0.008,0.14,0.09,0.28,0.04,0.07,0.08,0
0.02,6.77,0.02,0.7,0.09,0.07,0.07,0.01,1.87,1.16,0,0,0.121,13.59,1.89,0.005,3.6,0.02,0.27,0.07,0.08,0.08,0
0.04,0.75,0.09,0.98,0.09,0.08,0.09,0.07,1.98,0.09,0,0,0.1,15.13,1.4,0.006,0.85,0.04,0.06,0.09,0.08,0.08,0
0.05,7.99,0.04,2.45,0.1,0.22,0.04,0.04,0.27,0.41,0,0,0.067,19.82,1.93,0.001,0.07,0.05,0.76,0.04,0.06,0.07,0
0.06,12.54,0.03,1.97,0.02,0.3,0.08,0.04,0.67,1.26,0,0,0.105,19.37,1.71,0,1.07,0.06,0.16,0.08,0.05,0.02,0
0.08,4.87,0.03,0.44,0.05,0.05,0.02,0.05,0.62,1.1,0,0,0.036,18.65,1.77,0.001,1.85,0.08,0.8,0.02,0.04,0,0
0.06,0.74,0.06,0.81,0,0.17,0.05,0.04,0.15,1.1,0,0,0.194,4.74,1.58,0,0.16,0.06,3.1,0.05,0.02,0.02,0
0.02,16.97,0.04,0.22,0.08,0.14,0.01,0.1,1.55,0.14,0,0,0.041,2.93,1.82,0.008,2.37,0.02,2.54,0.01,0,0.02,0
0,6.04,0.04,0.58,0.03,0.19,0.05,0.04,0.01,0.56,0,0,0.185,16.33,1.6,0.003,13.72,0,0.15,0.05,0.07,0.08,0
0.01,27.29,0.06,0.26,0.01,0.15,0.05,0.03,0.75,0.96,0,0,0.1,17.35,1.21,0.008,4.16,0.01,0.08,0.05,0.06,0.08,0
0.05,6.27,0.02,0.25,0.06,0.03,0.09,0.01,1,0.36,0,0,0.092,1.07,1.4,0.008,5.78,0.05,1.49,0.09,0.08,0.04,0
0.06,0.14,0.05,0.48,0.08,0.02,0.1,0.03,1.63,0.57,0,0,0.151,12.66,1.28,0.009,1.67,0.06,0.14,0.1,0.03,0.03,0
0.09,12.67,0.05,0.25,0.09,0.01,0.01,0.02,1.74,0.52,0,0,0.105,3.98,1.43,0.009,4.28,0.09,4.48,0.01,0.01,0.07,0
0.04,14.93,0.04,0.86,0.09,0.62,0.02,0.05,0.72,1.45,0,0,0.11,17.31,1.63,0.008,4.64,0.04,5.95,0.02,0.01,0.08,0
0.06,0.64,0.05,2.51,0.02,0.08,0.08,0.05,0.73,1.43,0,0,0.081,11.3,1.79,0.004,0.87,0.06,0.55,0.08,0.06,0.07,0
0.02,0.15,0.09,1.96,0.02,0.05,0.03,0.08,0.74,0.54,0,0,0.181,13.68,1.43,0.005,3.88,0.02,1.11,0.03,0.02,0,0
0.06,1.38,0.04,2.47,0,0.06,0.08,0.09,0.72,1.32,0,0,0.087,2.84,1.59,0.003,0.15,0.06,1.68,0.08,0.01,0.03,0
0.06,0.37,0.01,0.89,0.04,0.03,0.02,0.03,0.43,0.69,0,0,0.15,11.19,1.92,0.006,5,0.06,2.31,0.02,0.03,0.04,0
0.09,1.69,0.1,0.92,0.09,0.01,0.02,0.09,1.28,0.99,0,0,0.165,4.93,1.13,0.005,0.78,0.09,1.35,0.02,0.09,0.06,0
0.03,8.69,0.08,0.35,0.07,0.02,0.01,0.06,1.38,0.84,0,0,0.165,13.86,1.28,0.009,4.15,0.03,0.89,0.01,0.05,0.01,0
0.01,12.82,0.02,2.5,0,0.55,0.06,0.09,1.57,0.13,0,0,0.086,10.12,2.2,0.009,1.17,0.01,0.09,0.06,0.04,0.07,0
0.1,26.15,0.02,0.16,0.06,0.15,0.04,0.04,1.54,1.14,0,0,0.136,8.36,1.5,0.008,1.46,0.1,0.01,0.04,0.02,0.02,0
0.03,8.13,0.07,1.37,0.07,0.16,0.04,0.04,1.76,0.4,0,0,0.152,13.93,1.79,0.008,5.2,0.03,5.6,0.04,0.05,0.09,0
0.01,0,0.09,1.38,0.07,0.06,0.03,0.01,0.45,1.31,0,0,0.103,2.2,2.02,0.001,1.87,0.01,6.16,0.03,0.08,0.08,0
0.07,21.37,0.09,1.55,0.04,0,0.06,0.04,0.02,0.31,0,0,0.17,18.83,1.72,0.003,4.06,0.07,0.55,0.06,0.02,0.07,0
0.03,13.62,0.09,1.47,0.02,0.12,0.06,0,1.74,1.49,0,0,0.102,16.17,2.53,0.009,0.37,0.03,0.98,0.06,0.01,0.02,0
0.07,6.03,0.02,0.53,0.09,0.07,0.08,0.01,1.49,0.58,0,0,0.121,2.53,1.99,0.001,1.78,0.07,5.87,0.08,0.03,0.07,0
0.05,1.39,0.04,0.92,0.03,0.13,0.02,0,0.99,1.12,0,0,0.004,16.55,2.14,0.007,9.08,0.05,3.48,0.02,0.07,0.01,0
0.1,10.41,0.08,1.51,0,0.09,0.09,0.06,0.13,0.8,0,0,0.104,8.58,1.89,0.004,7.61,0.1,2.43,0.09,0.09,0.05,0
0.06,13.43,0.06,0.65,0.06,0.25,0.06,0.04,0.82,1.16,0,0,0.198,7.71,2.06,0.01,0.2,0.06,2.84,0.06,0.04,0.04,0
0.04,1.38,0.09,0,0.03,0.33,0.08,0.04,0.55,0.96,0,0,0.131,19.73,1.94,0.007,0.95,0.04,0.39,0.08,0.01,0.06,0
0.1,0.63,0.03,0.93,0.06,0.03,0.06,0.03,1.28,0.87,0,0,0.024,14.59,1.46,0.008,0.37,0.1,1.01,0.06,0.09,0.02,0
0.04,12.82,0.05,0.48,0.03,0.42,0.03,0.1,1.89,0.9,0,0,0.002,8.3,1.8,0.001,0.28,0.04,3.96,0.03,0.04,0.04,0
0.05,0.49,0.03,0.5,0.04,0.49,0.07,0.01,1.76,0.83,0,0,0.03,7.78,1.62,0.005,0.11,0.05,0.93,0.07,0.04,0.08,0
0.05,13.21,0.04,2.69,0.03,0.01,0.04,0.07,0.65,0.96,0,0,0.188,16.84,1.74,0.001,2.62,0.05,1.84,0.04,0.06,0.02,0
0.03,6.06,0.08,0.53,0.06,0.29,0.06,0.03,0.03,0.93,0,0,0.05,18.93,2.12,0.001,0.9,0.03,2.31,0.06,0.09,0.02,0
0.04,9.41,0.07,0.16,0.08,0.03,0.05,0.1,1.26,0.34,0,0,0.093,8.54,1.79,0.007,0.68,0.04,1.33,0.05,0.01,0.04,0
0.08,5.18,0.08,0.05,0.07,0.22,0.07,0.04,0.05,1.37,0,0,0.151,8.5,1.26,0,2.33,0.08,1.86,0.07,0.06,0.03,0
0.06,12.55,0.03,0.23,0.06,0.08,0.1,0.01,1.58,1.21,0,0,0.104,4.73,1.67,0.009,4.05,0.06,0.94,0.1,0.04,0.01,0
0.09,0.99,0.01,0.2,0.01,0.44,0.1,0.04,0.98,0.77,0,0,0.185,18.28,1.85,0.009,4.65,0.09,0.51,0.1,0.06,0.06,0
0.05,1.18,0.08,1,0.09,0.07,0.04,0.07,1.49,0.65,0,0,0.092,7.2,1.56,0.002,8.27,0.05,0.85,0.04,0.07,0.04,0
0.06,5.81,0.06,1.88,0.02,0.01,0.05,0,1.05,0.8,0,0,0.197,19.66,1.18,0.008,4.98,0.06,0.94,0.05,0.09,0.01,0
0.09,13.79,0.08,1.78,0.01,0.04,0.03,0.06,1.4,0.54,0,0,0.041,12.2,1.25,0.008,4.49,0.09,4.27,0.03,0,0.06,0
0.09,5.43,0.05,0.73,0.03,0.03,0.09,0.07,1.03,0.57,0,0,0.005,1.69,1.58,0.006,3.62,0.09,2.02,0.09,0,0,0
0.09,16.36,0.03,0.63,0.09,0.38,0.02,0.1,1.9,0.44,0,0,0.028,11.66,2.04,0.003,2.4,0.09,0.66,0.02,0.04,0.05,0
0.04,0.51,0.05,0.25,0.03,0.1,0.06,0.05,0.99,0.8,0,0,0.148,18.06,1.2,0.002,1.2,0.04,0.65,0.06,0.06,0.01,0
0.05,5.5,0.1,0.42,0.04,0.05,0.05,0.08,0.28,0.82,0,0,0.197,2.18,2.08,0.007,4.78,0.05,2.18,0.05,0.08,0.05,0
0.08,0.2,0.06,0.66,0.01,0.03,0.03,0.06,0.91,0.16,0,0,0.052,6.49,1.9,0.003,2.51,0.08,0.29,0.03,0,0.08,0
0.09,12.88,0.02,0.09,0.05,0.19,0.04,0.01,1.69,1.35,0,0,0.106,18.22,1.36,0.01,9.02,0.09,0.93,0.04,0.09,0.05,0
0,8.48,0.02,0.28,0.04,0.26,0.04,0.08,1.61,1.39,0,0,0.043,16.7,1.2,0,0.03,0,1.03,0.04,0.01,0.05,0
0.08,15.04,0,0.08,0.02,0.13,0.09,0.01,0.46,0.74,0,0,0.072,13.5,1.37,0.005,6.12,0.08,0.71,0.09,0.09,0.08,0
0.02,11.64,0.04,0.59,0,0.1,0.06,0.08,0.51,0.92,0,0,0.072,2.32,1.59,0.01,3.04,0.02,2.51,0.06,0.02,0.06,0
0.02,2.59,0,0.24,0.04,0.55,0.04,0.02,0.66,0.04,0,0,0.097,3.39,1.37,0.01,0.73,0.02,3.36,0.04,0.09,0.04,0
0.04,6.13,0.09,2.1,0.02,0.04,0.07,0.08,0.83,1.09,0,0,0.151,16.09,2.26,0.006,5,0.04,0.39,0.07,0.07,0.01,0
0.03,0.75,0.05,1.81,0.01,0.2,0.02,0.03,1.3,1.06,0,0,0.1,4.26,1.64,0.007,1.41,0.03,0.17,0.02,0.01,0.04,0
0.06,11.85,0.09,0.12,0.01,0.08,0.02,0.03,0.29,0.66,0,0,0.048,5.18,2.03,0,4.62,0.06,0.86,0.02,0.04,0.05,0
0.02,9.76,0.02,0.43,0.06,0.68,0.08,0.03,1.57,1.17,0,0,0.09,18.4,1.2,0.002,1.68,0.02,2.07,0.08,0.05,0.02,0
0.02,13.85,0.07,1.98,0.03,0.38,0.06,0.1,1.5,1.01,0,0,0.131,18.67,1.81,0.003,3.65,0.02,0.26,0.06,0.02,0.05,0
0.04,19.96,0.01,0.07,0.01,0.13,0.04,0.04,0.54,1.4,0,0,0.073,16.83,1.56,0.006,0.53,0.04,1.7,0.04,0.08,0.04,0
0.1,1.48,0.02,2.54,0.02,0.09,0.04,0.09,0.01,1.38,0,0,0.121,5.71,1.77,0.003,4.34,0.1,0.73,0.04,0.05,0,0
0.04,0.11,0.07,0.7,0.01,0.02,0.06,0.06,0.8,0.25,0,0,0.096,13.18,1.68,0.009,0.07,0.04,3.14,0.06,0.03,0.04,0
0.06,3.05,0,0.98,0.05,0.1,0.1,0.09,1.47,1.24,0,0,0.026,0.89,1.79,0.009,10.86,0.06,0.12,0.1,0.1,0.09,0
0.03,6.18,0.05,0.26,0.05,0.05,0,0.01,1.89,1.38,0,0,0.033,14.92,1.87,0.009,0.05,0.03,2.28,0,0.05,0.02,0
0.04,8.05,0.07,0.44,0.06,0.18,0.01,0.1,0.06,0.78,0,0,0.09,17.25,1.84,0.004,8.39,0.04,0.38,0.01,0.09,0.09,0
0.05,13.61,0.02,0.78,0.01,0.01,0.07,0.07,1.14,0.92,0,0,0.019,14.21,1.84,0.009,4.54,0.05,4.73,0.07,0.08,0.04,0
0.07,24.6,0.02,1.03,0.07,0.48,0.03,0.06,0.36,0.55,0,0,0.169,12.39,1.64,0.008,2.13,0.07,5.73,0.03,0.01,0.07,0
0.05,1.71,0.09,0.93,0.05,0.25,0.03,0.07,1.77,1.43,0,0,0.118,2.71,1.16,0.002,4.82,0.05,6.52,0.03,0.09,0,0
0.04,15.4,0.09,0.44,0.08,0.31,0.05,0.09,0.61,1.26,0,0,0.162,1.05,1.57,0.008,1.79,0.04,2.93,0.05,0.01,0.05,0
0.02,2.45,0.05,0.95,0,0.1,0.02,0.02,0.46,1.4,0,0,0.108,6.22,2.12,0.003,7.69,0.02,0.43,0.02,0,0.08,0
0.08,9.88,0.03,0.55,0.04,0.1,0.09,0.03,1.74,1.4,0,0,0.166,1.05,2.01,0.005,1.33,0.08,4.84,0.09,0.01,0.07,0
0.04,0.8,0.09,0.23,0.01,0.49,0.01,0.09,1.06,1.18,0,0,0.115,16.38,2.25,0.003,0.31,0.04,0.56,0.01,0.02,0.06,0
0.07,2.65,0.09,0.57,0,0.04,0.06,0.04,1.47,0.37,0,0,0.13,17.29,2.17,0.006,0.69,0.07,0.86,0.06,0.01,0.03,0
0.05,0.56,0.1,0.9,0.03,0.21,0.06,0.05,1.58,0.13,0,0,0.17,12.4,1.97,0.006,0.44,0.05,0.6,0.06,0.03,0.08,0
0.07,3.63,0.07,0.41,0.02,0.4,0.08,0.09,1.4,0.07,0,0,0.145,15.74,1.2,0.003,7.77,0.07,0.12,0.08,0.01,0.06,0
0.06,18.96,0.01,0.36,0.07,0.07,0.08,0.02,0.95,0.75,0,0,0.197,11.95,1.85,0.006,0.42,0.06,1.22,0.08,0.04,0.01,0
0.01,4.19,0.06,0.4,0.1,0.05,0.04,0.06,0.58,1.32,0,0,0.118,9.73,1.61,0.005,0.23,0.01,3.41,0.04,0.04,0.06,0
0.06,10.03,0.05,1.63,0.06,0.03,0.07,0.05,1.58,0.96,0,0,0.057,8.3,1.75,0.006,3.48,0.06,0.65,0.07,0.06,0.07,0
0.09,0.65,0.06,1.99,0.02,0.05,0.1,0.05,1.07,1.03,0,0,0.141,17.27,1.28,0.006,1.67,0.09,0.23,0.1,0.04,0.08,0
0,2.09,0.09,2.72,0.08,0.19,0.02,0.03,0.86,1.31,0,0,0.046,4.59,1.51,0.008,0.25,0,4.45,0.02,0.04,0,0
0.04,3.92,0.04,0.56,0.04,0.04,0.07,0.08,1.66,1.1,0,0,0.113,1.07,2.21,0.004,4.41,0.04,0.25,0.07,0.09,0.01,0
0.1,22.26,0.06,0.31,0.09,0.06,0.06,0.03,1.04,1.06,0,0,0.038,16.11,1.81,0.005,1.24,0.1,3.37,0.06,0.04,0.09,0
0.07,22.6,0.1,2.84,0.02,0.35,0.07,0.09,0.93,0.89,0,0,0.179,8.99,1.7,0.007,2.7,0.07,0.62,0.07,0.05,0.03,0
0.07,7.3,0.09,0.27,0.05,0.02,0.07,0.07,1.38,1.48,0,0,0.08,18.09,2.07,0.002,0.11,0.07,0.01,0.07,0.03,0.08,0
0.09,3.33,0.08,1.15,0.09,0.22,0.02,0.04,1.54,0.82,0,0,0.145,7.39,1.66,0.003,0.48,0.09,4.34,0.02,0.08,0.07,0
0.02,3.11,0.08,0.65,0.04,0.07,0.02,0.03,0.58,0.62,0,0,0.006,9.62,1.51,0.003,5.34,0.02,3.04,0.02,0.09,0.03,0
0.1,14.72,0.04,0.96,0.07,0.06,0.08,0.07,0.7,0.85,0,0,0.124,13.82,1.11,0.001,0.6,0.1,0.57,0.08,0,0.05,0
0.08,0.45,0.08,0.91,0.07,0.38,0.07,0.03,0.08,0.38,0,0,0.16,14.99,2.08,0.007,0.25,0.08,1.42,0.07,0.06,0.04,0
0.04,6.7,0.02,0.89,0.06,0.05,0.08,0.07,1.66,0.53,0,0,0.03,7.31,1.59,0.008,0.41,0.04,0.97,0.08,0,0.07,0
0.04,6.02,0.02,0.94,0.05,0.49,0.04,0.05,0.73,0.64,0,0,0.089,18.53,2.05,0.006,7.59,0.04,0.39,0.04,0.08,0.06,0
0.08,8.27,0.03,0.47,0.07,0.17,0.04,0.04,0.12,0.13,0,0,0.049,6.75,1.88,0.002,3.07,0.08,2.3,0.04,0.07,0.02,0
0.07,2.71,0.06,0.13,0.03,0.02,0.04,0.01,1.2,1.45,0,0,0.091,14.4,1.85,0.001,5.86,0.07,0.12,0.04,0.01,0.09,0
0.01,20.13,0.03,0.45,0.04,0.04,0.07,0.07,0.95,0.43,0,0,0.07,3.72,1.47,0.003,3.45,0.01,1.02,0.07,0.03,0.06,0
0.03,1.37,0.08,0.91,0.02,0.04,0.07,0.02,0.08,1.5,0,0,0.107,4.36,1.54,0,1.28,0.03,0.21,0.07,0.06,0,0
0.06,12.44,0.04,0.24,0.05,0.13,0.06,0.07,1.75,0.3,0,0,0.166,10.38,1.95,0.006,12.17,0.06,5.63,0.06,0.08,0.02,0
0,20.04,0.04,3.7,0.01,0.07,0.02,0.01,1.17,0.27,0,0,0.013,18.24,2.05,0.001,9.57,0,2.8,0.02,0,0.08,0
0.01,0.49,0.04,0.38,0,0.11,0,0.08,0.03,1.17,0,0,0.035,1.47,1.38,0.009,1.23,0.01,4.69,0,0.09,0.02,0
0.04,11.69,0.08,0.19,0.1,0.14,0.08,0.09,0.1,0.51,0,0,0.187,1.27,1.92,0.01,5.14,0.04,7.71,0.08,0.08,0,0
0.05,11.09,0.09,0.9,0.04,0.09,0,0.1,0.05,0.12,0,0,0.016,9.81,1.81,0.01,2.52,0.05,0.4,0,0.04,0.03,0
0.04,2.75,0.08,0.08,0.08,0.11,0.08,0,0.02,1.12,0,0,0.185,7.71,1.98,0.005,5.75,0.04,5.34,0.08,0.07,0,0
0.02,23.59,0.04,0.71,0.09,0.05,0.02,0.09,0.01,1.04,0,0,0.149,15.09,2.09,0.007,1.59,0.02,1.2,0.02,0.07,0.07,0
0.02,0.95,0.06,1.52,0.06,0.09,0.05,0.05,0.08,0.05,0,0,0.19,10.74,1.62,0.003,2.12,0.02,4.26,0.05,0,0.06,0
0.06,6.88,0.08,0.83,0.08,0.22,0.02,0.03,0.08,0.43,0,0,0.18,10.58,1.66,0.009,0.45,0.06,3.63,0.02,0.08,0.01,0
0.08,1.68,0.03,0.77,0.06,0.15,0.09,0.01,0.04,0.05,0,0,0.169,18.1,1.82,0.01,3.8,0.08,4.27,0.09,0.06,0.03,0
0.09,0.47,0.03,2.14,0.05,0.06,0.04,0.07,0.08,1.41,0,0,0.113,9.41,1.7,0.004,8.87,0.09,2.18,0.04,0.07,0.06,0
0.03,12.53,0.04,0.4,0.09,0.18,0.03,0.01,0.02,0.43,0,0,0.059,16.39,2.05,0.006,4.58,0.03,0.97,0.03,0.09,0.06,0
0,0.72,0,1.85,0.08,0.45,0.02,0.07,0,1.36,0,0,0.17,14.33,1.07,0.006,0.62,0,3.76,0.02,0.06,0.06,0
